Company Name,Sanctions Program,Country,Risk Details
RETAIN PROSPER LIMITED,TCO,,"Company Number 2022874 (Virgin Islands, British); Linked To: CHEN, Zhi."
ROBUST HARMONY LIMITED,TCO,,"Company Number 1971181 (Virgin Islands, British); Linked To: CHEN, Zhi."
SIMPLY ADVANCED LIMITED,TCO,,"Company Number 2035067 (Virgin Islands, British); Linked To: CHEN, Zhi."
STARRY BLOOM LIMITED,TCO,,"Company Number 2035066 (Virgin Islands, British); Linked To: CHEN, Zhi."
RESPECTFUL STEED LIMITED,TCO,,"Company Number 1971898 (Virgin Islands, British); Linked To: CHEN, Zhi."
GOOD EQUITY TEAM PTE. LTD.,TCO,Singapore,"Organization Type: Management consultancy activities; Identification Number 202446827M (Singapore); Linked To: CHEN, Xiuling."
PRINCE CULTURE AND MEDIA CO. LTD.,TCO,Cambodia,"Tax ID No. K008-901636016 (Cambodia); Linked To: CHEN, Zhi."
PRINCE GROUP PLC.,TCO,Cambodia,"Tax ID No. K002-901907416 (Cambodia); Linked To: CHEN, Zhi."
ALPHACONNECT INVESTMENTS PTE. LTD.,TCO,Singapore,"Identification Number 201900424D (Singapore); Linked To: CHEN, Zhi."
ALPHACONNECT INVESTMENTS CO. LTD.,TCO,Taiwan,"Identification Number 82795442 (Taiwan); Linked To: CHEN, Zhi."
ALPHACONNECT INVESTMENTS II PTE. LTD.,TCO,Singapore,"Identification Number 201912644H (Singapore); Linked To: CHEN, Zhi."
BINARY PROPERTIES PTE. LTD.,TCO,Singapore,"Identification Number 201900420Z (Singapore); Linked To: CHEN, Zhi."
BINARY PROPERTIES CO. LTD.,TCO,Taiwan,"Identification Number 82795436 (Taiwan); Linked To: CHEN, Zhi."
DREW PROPERTIES PTE. LTD.,TCO,Singapore,"Identification Number 201906997R (Singapore); Linked To: CHEN, Zhi."
DREW PROPERTIES CO. LTD.,TCO,Taiwan,"Identification Number 82870997 (Taiwan); Linked To: CHEN, Zhi."
DREW PROPERTIES II PTE. LTD.,TCO,Singapore,"Identification Number 201907442C (Singapore); Linked To: CHEN, Zhi."
DREW PROPERTIES II CO. LTD.,TCO,Taiwan,"Identification Number 82871004 (Taiwan); Linked To: CHEN, Zhi."
GREENBAY PROPERTIES PTE. LTD.,TCO,Singapore,"Identification Number 201900435G (Singapore); Linked To: CHEN, Zhi."
GREENBAY PROPERTIES CO. LTD.,TCO,Taiwan,"Identification Number 82862363 (Taiwan); Linked To: CHEN, Zhi."
HUNTSMAN INVESTMENTS CO. LTD.,TCO,Taiwan,"Identification Number 82824684 (Taiwan); Linked To: CHEN, Zhi."
HUNTSMAN INVESTMENTS PTE. LTD.,TCO,Singapore,"Identification Number 201908320R (Singapore); Linked To: CHEN, Zhi."
MAJESTY PROPERTIES PTE. LTD.,TCO,Singapore,"Identification Number 201900446K (Singapore); Linked To: CHEN, Zhi."
MAJESTY PROPERTIES CO. LTD.,TCO,Taiwan,"Identification Number 82800846 (Taiwan); Linked To: CHEN, Zhi."
KEY ADVISORS PTE. LTD.,TCO,Singapore,"Identification Number 202103680K (Singapore); Linked To: CHEN, Xiuling."
ALPHACONNECT INVESTMENTS II CO. LTD.,TCO,Taiwan,"Identification Number 82862336 (Taiwan); Linked To: CHEN, Zhi."
ANDISHEH DAMAVAND INTERNATIONAL TECHNOLOGIES,NPWMD] [IFSR,Iran,Additional Sanctions Information - Subject to Secondary Sanctions; Organization Established Date 13 Aug 2023; National ID No. 14012482516 (Iran); Registration Number 616779 (Iran).
ANGLO PREMIER SHIPPING PTE. LTD.,IRAN-EO13902,Singapore,Organization Established Date 17 Aug 2009; Identification Number IMO 6482241; Registration Number 200915105Z (Singapore).
HOZDRA GROUP LIMITED,IRAN-EO13902,Hong Kong,Organization Established Date 24 Mar 2025; Identification Number IMO 0220254; Business Registration Number 77900996 (Hong Kong).
"NEOWAVE MANAGEMENT CO., LTD",IRAN-EO13902,Marshall Islands,Organization Established Date 01 Aug 2024; Identification Number IMO 0030818; Registration Number 127327 (Marshall Islands).
LOGOS MARINE PTE. LTD.,IRAN-EO13902,Singapore,Organization Established Date 14 Nov 2003; Identification Number IMO 5838566; Registration Number 200311616H (Singapore).
GREAT TIMES SHIPPING LIMITED,IRAN-EO13902,Hong Kong,Organization Established Date 07 Apr 2024; Identification Number IMO 6491059; Business Registration Number 76403812 (Hong Kong).
PRINCE HOLDING PLC.,TCO,Cambodia,"Tax ID No. K002-901907141 (Cambodia); Linked To: CHEN, Zhi."
PRINCE HUAN YU ARCHITECTURAL DECORATION ENGINEERING CAMBODIA CO. LTD.,TCO,Cambodia,"Tax ID No. K004-901900288 (Cambodia); Linked To: LEI, Bo."
PRINCE HUAN YU CAMBODIA GEOLOGICAL SURVEY DESIGN CO. LTD.,TCO,Cambodia,"Tax ID No. K004-901903021 (Cambodia); Linked To: LEI, Bo."
PRINCE SEASHORE NO. 1 CO. LTD.,TCO,Cambodia,"Tax ID No. L001-901903144 (Cambodia); Linked To: CHEN, Zhi."
STERLING CAPITAL MANAGEMENT PTE. LTD.,TCO,Singapore,"Identification Number 202130572K (Singapore); Linked To: CHEN, Xiuling."
YU HONG DE COMPANY LIMITED,IRAN-EO13902,Hong Kong,Organization Established Date 03 Apr 2018; Identification Number IMO 6164705; Business Registration Number 69156563 (Hong Kong).
JULIET TRADING LIMITED,IRAN-EO13902,Hong Kong,Organization Established Date 13 Jan 2022; Identification Number IMO 6384273; Company Number 3121026 (Hong Kong); Business Registration Number 73724045 (Hong Kong).
S E A SHIP MANAGEMENT LLC,IRAN-EO13902,United Arab Emirates,Organization Established Date 02 Aug 2016; Identification Number IMO 6163976; License 763348 (United Arab Emirates); Business Registration Number 1240207 (United Arab Emirates); Economic Register Number (CBLS) 10943568 (United Arab Emirates).
BLUE OCEAN MARINE COMPANY LIMITED,IRAN-EO13902,Hong Kong,Organization Established Date 25 Jan 2024; Identification Number IMO 6484692; Business Registration Number 76164551 (Hong Kong).
SKIATHOS MARITIME AND TRADING SA,IRAN-EO13902,,Organization Established Date 2022; Identification Number IMO 6359244; Folio Mercantil No. 155721599.
BERTHA SHIPPING INC.,IRAN-EO13902,Marshall Islands,Organization Established Date 15 May 2024; Identification Number IMO 6503861; Registration Number 125954 (Marshall Islands).
EVIE LINES INC.,IRAN-EO13902,Marshall Islands,Organization Established Date 21 Feb 2025; Identification Number IMO 0212271; Registration Number 130236 (Marshall Islands).
VEGA STAR SHIP MANAGEMENT PRIVATE LIMITED,IRAN-EO13902,India,Website www.vegastarsm.com; Organization Established Date 19 Jul 2021; Tax ID No. 27AAICV1712B1ZQ (India); Identification Number IMO 0109689; Company Number U74999MH2021PTC364148 (India); Registration Number 364148 (India).
TITAN SEAWAYS LTD,IRAN-EO13902,,Organization Established Date 2024; Identification Number IMO 6506264.
SULLANA INC,IRAN-EO13902,Marshall Islands,Organization Established Date 01 Dec 2023; Identification Number IMO 6489305; Registration Number 123122 (Marshall Islands).
SINOPER SHIPPING CO,IRAN-EO13902,,Organization Established Date 2024; Identification Number IMO 0158563.
ABGO TRADING LIMITED,IRAN-EO13902,Hong Kong,Organization Established Date 05 Dec 2024; Identification Number IMO 0202023; Business Registration Number 77424792 (Hong Kong).
AIX COMPANY LIMITED,IRAN-EO13846,Hong Kong,Organization Established Date 28 Nov 2022; Company Number 3212427 (Hong Kong); Business Registration Number 74645258 (Hong Kong); Linked To: PERSIAN GULF PETROCHEMICAL INDUSTRY COMMERCIAL CO.
"CRIMSON BLUE TRADING CO., LIMITED",IRAN-EO13846,Hong Kong,Organization Established Date 18 Sep 2023; Business Registration Number 75720467 (Hong Kong); Linked To: PERSIAN GULF PETROCHEMICAL INDUSTRY COMMERCIAL CO.
MARKAN WHITE TRADING CRUDE OIL ABROAD CO. L.L.C,IRAN-EO13902,United Arab Emirates,Organization Established Date 29 Apr 2024; License 1350510 (United Arab Emirates); Economic Register Number (CBLS) 12330547 (United Arab Emirates).
"RAVENALA TRADING CO., LIMITED",IRAN-EO13902,Hong Kong,Organization Established Date 26 Oct 2023; Business Registration Number 75842394 (Hong Kong); Linked To: MARKAN WHITE TRADING CRUDE OIL ABROAD CO. L.L.C.
AMITA PETROCHEMICAL TRADING L.L.C,IRAN-EO13902,United Arab Emirates,Organization Established Date 07 Mar 2022; License 1040636 (United Arab Emirates); Economic Register Number (CBLS) 11837359 (United Arab Emirates).
SLOGAL ENERGY DMCC,IRAN-EO13902,United Arab Emirates,Organization Established Date 17 Dec 2015; License DMCC-149124 (United Arab Emirates); Economic Register Number (CBLS) 11469334 (United Arab Emirates).
AERILYN SHIPPING INC.,IRAN-EO13902,Panama,Organization Established Date 10 Jul 2024; RUC # 155754063-2-2024 (Panama); Identification Number IMO 0012961.
OCEAN INC.,IRAN-EO13902,Marshall Islands,Organization Established Date 26 Sep 2024; Identification Number IMO 0110647; Registration Number 128086 (Marshall Islands).
"QINGDAO HEXIN UNITED INTERNATIONAL SHIPPING AGENCY CO., LTD.",IRAN-EO13902,China,Organization Established Date 28 Mar 2014; Unified Social Credit Code (USCC) 913702030961719381 (China).
"RIZHAO SHIHUA CRUDE OIL TERMINAL CO., LTD.",IRAN-EO13902,China,Organization Established Date 01 Jan 2010; Legal Entity Number 8368003LAMDVF6NP0G67; Registration Number 371100000000263 (China); Unified Social Credit Code (USCC) 9137110055787950XN (China).
BELT ROAD CAPITAL INVESTMENT GROUP CO. LTD.,TCO,Cambodia,"Tax ID No. K002-901805561 (Cambodia); Linked To: CHEN, Zhi."
PRINCE CLUB MANAGEMENT CAMBODIA CO. LTD.,TCO,Cambodia,"Tax ID No. K008-901701158 (Cambodia); Linked To: CHEN, Zhi."
PRINCE KOH TA KIEV CO. LTD.,TCO,Cambodia,"Tax ID No. L001-901903212 (Cambodia); Linked To: CHEN, Zhi."
PRINCE TIMES HOTEL MANAGEMENT CO. LTD.,TCO,Cambodia,"Tax ID No. B117-901701939 (Cambodia); Linked To: CHEN, Zhi."
ZHI XIN INVESTMENT CO. LTD.,TCO,Cambodia,"Tax ID No. B117-901701963 (Cambodia); Linked To: CHEN, Zhi."
PRINCE BUSINESS OPERATING MANAGEMENT CAMBODIA CO. LTD.,TCO,Cambodia,"Tax ID No. K008-901639891 (Cambodia); Linked To: CHEN, Zhi."
PRINCE TIMES PLAZA CO. LTD.,TCO,Cambodia,"Tax ID No. L001-902100458 (Cambodia); Linked To: CHEN, Zhi."
PRINCE SUPER MARKET CAMBODIA CO. LTD.,TCO,Cambodia,"Tax ID No. K008-901700042 (Cambodia); Linked To: CHEN, Zhi."
PRINCE SMART GARDEN CO. LTD.,TCO,Cambodia,"Tax ID No. L001-901900678 (Cambodia); Linked To: CHEN, Zhi."
XIN TIAN JIAN CAMBODIA REAL ESTATE DEVELOPMENT CO. LTD,TCO,Cambodia,"Tax ID No. L001-107034018 (Cambodia); Linked To: CHEN, Zhi."
PRINCE YACHT CLUB CAMBODIA CO. LTD.,TCO,Cambodia,"Tax ID No. B117-901701217 (Cambodia); Linked To: CHEN, Zhi."
PRINCE PLAZA INVESTMENT CO. LTD.,TCO,Cambodia,"Tax ID No. L001-901804915 (Cambodia); Linked To: CHEN, Zhi."
PRINCE MARKETING PLANNING AGENCY CAMBODIA CO. LTD.,TCO,Cambodia,"Tax ID No. K008-901639799 (Cambodia); Linked To: CHEN, Zhi."
PRINCE CULTURE AND TOURISM DEVELOPMENT CO. LTD.,TCO,Cambodia,"Tax ID No. B108-901806256 (Cambodia); Linked To: CHEN, Zhi."
PRINCE HORTICULTURE DEVELOPMENT CO. LTD.,TCO,Cambodia,"Tax ID No. B108-901702269 (Cambodia); Linked To: CHEN, Zhi."
PRINCE PROPERTY CAMBODIA MANAGEMENT CO. LTD.,TCO,Cambodia,"Tax ID No. K003-901503542 (Cambodia); Linked To: CHEN, Zhi."
ZHI XU INVESTMENT CO. LTD.,TCO,Cambodia,"Tax ID No. B117-901701964 (Cambodia); Linked To: CHEN, Zhi."
PRINCE VANGUARD DEVELOPMENT CO. LTD.,TCO,Cambodia,"Tax ID No. L001-902201692 (Cambodia); Linked To: CHEN, Zhi."
ZHI XU KOH RATANAK HOTEL CO. LTD.,TCO,Cambodia,"Tax ID No. B117-901908506 (Cambodia); Linked To: CHEN, Zhi."
AWESOME SOFTWARE TECHNOLOGIES CO. LTD.,TCO,Cambodia,"Tax ID No. K002-901704018 (Cambodia); Linked To: CHEN, Zhi."
CANOPY SANDS DEVELOPMENT CO. LTD.,TCO,Cambodia,"Tax ID No. K002-901906001 (Cambodia); Linked To: CHEN, Zhi."
AWESOME CONSTRUCTION DESIGN ENGINEERING CO. LTD.,TCO,Cambodia,"Tax ID No. L001-901704051 (Cambodia); Linked To: CHEN, Zhi."
PRINCE HAPPINESS PLAZA CO. LTD.,TCO,Cambodia,"Tax ID No. L001-901903143 (Cambodia); Linked To: CHEN, Zhi."
CK ID CO. LTD,TCO,Cambodia,"Tax ID No. L001-100135641 (Cambodia); Linked To: CHEN, Zhi."
PRINCE REAL ESTATE DECORATION ENGINEERING CO. LTD.,TCO,Cambodia,"Tax ID No. K008-901503558 (Cambodia); Linked To: CHEN, Zhi."
PRINCE HOSPITALITY MANAGEMENT CO. LTD.,TCO,Cambodia,"Tax ID No. K002-901903966 (Cambodia); Linked To: CHEN, Zhi."
PRINCE TIAN XI WAN CO. LTD.,TCO,Cambodia,"Tax ID No. L001-901907509 (Cambodia); Linked To: CHEN, Zhi."
PRINCE REAL ESTATE CAMBODIA GROUP CO. LTD.,TCO,Cambodia,"Tax ID No. L001-901501075 (Cambodia); Linked To: CHEN, Zhi."
HIGH VIEW SKYLINE INVESTMENT CO. LTD.,TCO,Cambodia,"Tax ID No. K003-901639643 (Cambodia); Linked To: CHEN, Zhi."
TGC CAMBODIA CO. LTD.,TCO,Cambodia,"Tax ID No. K003-901903576 (Cambodia); Linked To: CHHAY, Guy."
PRINCE MEDIA GALLERY CO. LTD.,TCO,Cambodia,"Tax ID No. K003-901504226 (Cambodia); Linked To: CHHAY, Guy."
CITYLINK CO. LTD.,TCO,Cambodia,Tax ID No. L001-100077668 (Cambodia); Linked To: PRINCE GROUP TRANSNATIONAL CRIMINAL ORGANIZATION.
C. J. SHAH AND CO.,IRAN-EO13846,India,Executive Order 13846 information: BLOCKING PROPERTY AND INTERESTS IN PROPERTY.  Sec. 5(a)(iv); Organization Established Date 26 Mar 1961; Tax ID No. 27AAAFC5600N2ZI (India); Legal Entity Number 335800VANQ3ETAVNHT54.
DIMOND TOWN SHIPPING COMPANY,IRAN-EO13846,,Executive Order 13846 information: BLOCKING PROPERTY AND INTERESTS IN PROPERTY.  Sec. 5(a)(iv); Organization Type: Transportation and storage; Identification Number IMO 6283911.
B K SALES CORPORATION,IRAN-EO13846,India,Executive Order 13846 information: BLOCKING PROPERTY AND INTERESTS IN PROPERTY.  Sec. 5(a)(iv); Organization Established Date 12 Aug 1990; Tax ID No. 07AAAFB4846K1ZE (India); Legal Entity Number 335800E8E3FMCOY7SJ51.
GOLDEN INTERNATIONAL FZE,IRAN-EO13846,United Arab Emirates,Executive Order 13846 information: BLOCKING PROPERTY AND INTERESTS IN PROPERTY.  Sec. 5(a)(iv); Organization Established Date 26 Jan 2022; License 19817 (United Arab Emirates); Economic Register Number (CBLS) 11816120 (United Arab Emirates).
MODY CHEM,IRAN-EO13846,India,Executive Order 13846 information: BLOCKING PROPERTY AND INTERESTS IN PROPERTY.  Sec. 5(a)(iv); Organization Established Date 27 Dec 1983; Tax ID No. 27AATPM1279L1ZY (India); Legal Entity Number 98450011Y7MFRE84A381.
TETHIS SHIPPING CO,IRAN-EO13846,,Executive Order 13846 information: BLOCKING PROPERTY AND INTERESTS IN PROPERTY.  Sec. 5(a)(iv); Organization Established Date Jul 2019; Identification Number IMO 6112976.
ERBIUM TRADING L.L.C,IRAN-EO13846,United Arab Emirates,Executive Order 13846 information: BLOCKING PROPERTY AND INTERESTS IN PROPERTY.  Sec. 5(a)(iv); Organization Established Date 08 Feb 2022; License 1030161 (United Arab Emirates); Economic Register Number (CBLS) 11824339 (United Arab Emirates).
SHIV TEXCHEM LIMITED,IRAN-EO13846,India,Executive Order 13846 information: BLOCKING PROPERTY AND INTERESTS IN PROPERTY.  Sec. 5(a)(iv); Organization Established Date 31 Mar 2005; C.I.N. L24110MH2005PLC152341 (India); Legal Entity Number 25490030TSITQ6QUJK75.
CHEMIX TRADING L.L.C,IRAN-EO13846,United Arab Emirates,Executive Order 13846 information: BLOCKING PROPERTY AND INTERESTS IN PROPERTY.  Sec. 5(a)(iv); Organization Established Date 17 Feb 2023; License 1154103 (United Arab Emirates); Economic Register Number (CBLS) 12020068 (United Arab Emirates).
PAARICHEM RESOURCES LLP,IRAN-EO13846,India,Executive Order 13846 information: BLOCKING PROPERTY AND INTERESTS IN PROPERTY.  Sec. 5(a)(iv); Organization Established Date 26 Aug 2014; Tax ID No. 27AAQFP2892P1Z6 (India); Legal Entity Number 335800LEZVRNP8EZA910.
ABY PLASTIK AMBALAJ VE ENERJI SANAYI TICARET ANONIM SIRKETI,IRAN-EO13846,Turkey,Executive Order 13846 information: BLOCKING PROPERTY AND INTERESTS IN PROPERTY.  Sec. 5(a)(iv); Organization Established Date 30 Dec 2021; Registration Number 349878-5 (Turkey).
"JIANGYIN FOREVERSUN CHEMICAL LOGISTICS CO., LTD.",IRAN-EO13846,China,Executive Order 13846 information: BLOCKING PROPERTY AND INTERESTS IN PROPERTY.  Sec. 5(a)(iv); Organization Established Date 2002; Unified Social Credit Code (USCC) 91320281743917610K (China).
HENGYANG PETROCHEMICAL LOGISTICS LIMITED,IRAN-EO13846,Singapore,Executive Order 13846 information: BLOCKING PROPERTY AND INTERESTS IN PROPERTY.  Sec. 5(a)(iv); Organization Established Date 2002; Business Registration Number 200807923K (Singapore); Registration Number 529900DDOTJZ269JMY62 (Singapore).
CHEMOVICK PRIVATE LIMITED,IRAN-EO13846,India,Executive Order 13846 information: BLOCKING PROPERTY AND INTERESTS IN PROPERTY.  Sec. 5(a)(iv); Organization Established Date 20 Jun 2022; C.I.N. U51909MH2022PTC384952 (India); Tax ID No. 27AAKCC3982G1ZD (India); Legal Entity Number 8945007UJCY0G41L6C70.
DINA PETROKIMYA SANAYI TICARET ANONIM SIRKETI,IRAN-EO13846,Turkey,Executive Order 13846 information: BLOCKING PROPERTY AND INTERESTS IN PROPERTY.  Sec. 5(a)(iv); Organization Established Date 2018; Registration Number 425910 (Turkey).
KERMANSHAH PETROCHEMICAL INDUSTRIES CO.,IRAN-EO13846,Iran,Additional Sanctions Information - Subject to Secondary Sanctions; Executive Order 13846 information: BLOCKING PROPERTY AND INTERESTS IN PROPERTY.  Sec. 5(a)(iv); National ID No. 10660049146 (Iran).
YESIL BASAK TARIM SANAYI VE TICARET LIMITED SIRKETI,IRAN-EO13846,Turkey,Executive Order 13846 information: BLOCKING PROPERTY AND INTERESTS IN PROPERTY.  Sec. 5(a)(iv); Organization Established Date 2018; Registration Number 9362 (Turkey).
MIKROTEKNIK KIMYEVI MADDELER LABORATUVAR MALZEMELERI VE CIHAZLARI SANAYI TICARET LIMITED SIRKETI,IRAN-EO13846,Turkey,Executive Order 13846 information: BLOCKING PROPERTY AND INTERESTS IN PROPERTY.  Sec. 5(a)(iv); Organization Established Date 19 Apr 2004; Registration Number 55779 (Turkey).
SOFT AIR GENERAL TRADING L.L.C,IRAN-EO13846,United Arab Emirates,Executive Order 13846 information: BLOCKING PROPERTY AND INTERESTS IN PROPERTY.  Sec. 5(a)(iv); Organization Established Date 02 Jan 1985; License 104155 (United Arab Emirates); Economic Register Number (CBLS) 10403801 (United Arab Emirates).
